일자,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
2024.05.29,8,한화,53,23,29,1,0.442,9.5,7승0무3패,4승,13-1-14,10-0-15
2024.05.29,9,키움,52,22,30,0,0.423,10.5,4승0무6패,2승,11-0-16,11-0-14
2024.05.29,10,롯데,52,20,30,2,0.400,11.5,5승1무4패,2패,14-1-13,6-1-17
2024.05.30,1,KIA,55,34,20,1,0.630,0,6승0무4패,5승,15-1-10,19-0-10
2024.05.30,2,두산,58,32,24,2,0.571,3,6승1무3패,2승,19-1-10,13-1-14
2024.05.30,3,LG,57,31,24,2,0.564,3.5,6승0무4패,1패,16-1-10,15-1-14
2024.05.30,4,삼성,55,29,25,1,0.537,5,3승0무7패,1승,11-0-16,18-1-9
2024.05.30,5,NC,55,27,27,1,0.500,7,2승0무8패,7패,14-0-13,13-1-14
2024.05.30,6,SSG,55,26,28,1,0.481,8,2승0무8패,1승,13-1-15,13-0-13
2024.05.30,7,한화,54,24,29,1,0.453,9.5,8승0무2패,5승,14-1-14,10-0-15
2024.05.30,8,KT,55,24,30,1,0.444,10,6승0무4패,2패,14-0-11,10-1-19
2024.05.30,9,키움,53,22,31,0,0.415,11.5,4승0무6패,1패,11-0-16,11-0-15
2024.05.30,10,롯데,53,20,31,2,0.392,12.5,5승1무4패,3패,14-1-13,6-1-18
2024.05.31,1,KIA,56,34,21,1,0.618,0,5승0무5패,1패,15-1-11,19-0-10
2024.05.31,2,LG,58,32,24,2,0.571,2.5,7승0무3패,1승,16-1-10,16-1-14
2024.05.31,3,두산,59,32,25,2,0.561,3,6승0무4패,1패,19-1-11,13-1-14
2024.05.31,4,삼성,56,30,25,1,0.545,4,4승0무6패,2승,12-0-16,18-1-9
2024.05.31,5,SSG,56,27,28,1,0.491,7,2승0무8패,2승,13-1-15,14-0-13
2024.05.31,5,NC,56,27,28,1,0.491,7,2승0무8패,8패,14-0-13,13-1-15
2024.05.31,7,KT,56,25,30,1,0.455,9,7승0무3패,1승,14-0-11,11-1-19
2024.05.31,8,한화,55,24,30,1,0.444,9.5,8승0무2패,1패,14-1-14,10-0-16
2024.05.31,9,키움,54,22,32,0,0.407,11.5,4승0무6패,2패,11-0-17,11-0-15
2024.05.31,10,롯데,54,21,31,2,0.404,11.5,6승0무4패,1승,15-1-13,6-1-18
2024.06.01,1,KIA,57,35,21,1,0.625,0,6승0무4패,1승,16-1-11,19-0-10
2024.06.01,2,LG,59,33,24,2,0.579,2.5,8승0무2패,2승,16-1-10,17-1-14
2024.06.01,3,삼성,57,31,25,1,0.554,4,5승0무5패,3승,13-0-16,18-1-9
2024.06.01,4,두산,60,32,26,2,0.552,4,5승0무5패,2패,19-1-12,13-1-14
2024.06.01,5,SSG,57,28,28,1,0.500,7,3승0무7패,3승,13-1-15,15-0-13
2024.06.01,5,NC,57,28,28,1,0.500,7,2승0무8패,1승,14-0-13,14-1-15
2024.06.01,7,KT,57,25,31,1,0.446,10,6승0무4패,1패,14-0-11,11-1-20
2024.06.01,8,한화,56,24,31,1,0.436,10.5,7승0무3패,2패,14-1-14,10-0-17
2024.06.01,9,키움,55,22,33,0,0.400,12.5,3승0무7패,3패,11-0-18,11-0-15
2024.06.01,10,롯데,55,21,32,2,0.396,12.5,5승0무5패,1패,15-1-14,6-1-18
2024.06.02,1,KIA,58,35,22,1,0.614,0,6승0무4패,1패,16-1-12,19-0-10
2024.06.02,2,LG,60,34,24,2,0.586,1.5,9승0무1패,3승,16-1-10,18-1-14
2024.06.02,3,삼성,58,32,25,1,0.561,3,5승0무5패,4승,14-0-16,18-1-9
2024.06.02,4,두산,61,32,27,2,0.542,4,4승0무6패,3패,19-1-13,13-1-14
2024.06.02,5,SSG,58,29,28,1,0.509,6,4승0무6패,4승,13-1-15,16-0-13
2024.06.02,6,NC,58,28,29,1,0.491,7,1승0무9패,1패,14-0-13,14-1-16
2024.06.02,7,KT,58,26,31,1,0.456,9,6승0무4패,1승,14-0-11,12-1-20
2024.06.02,8,한화,57,24,32,1,0.429,10.5,6승0무4패,3패,14-1-14,10-0-18
2024.06.02,9,롯데,56,22,32,2,0.407,11.5,5승0무5패,1승,16-1-14,6-1-18
2024.06.02,10,키움,56,22,34,0,0.393,12.5,3승0무7패,4패,11-0-19,11-0-15
2024.06.04,1,KIA,59,35,23,1,0.603,0,6승0무4패,2패,16-1-13,19-0-10
2024.06.04,2,LG,61,34,25,2,0.576,1.5,8승0무2패,1패,16-1-11,18-1-14
2024.06.04,3,삼성,59,33,25,1,0.569,2,6승0무4패,5승,14-0-16,19-1-9
2024.06.04,4,두산,62,33,27,2,0.550,3,4승0무6패,1승,19-1-13,14-1-14
2024.06.04,5,SSG,59,29,29,1,0.500,6,4승0무6패,1패,13-1-16,16-0-13
2024.06.04,6,NC,59,28,30,1,0.483,7,1승0무9패,2패,14-0-14,14-1-16
2024.06.04,7,KT,59,26,32,1,0.448,9,6승0무4패,1패,14-0-12,12-1-20
2024.06.04,8,한화,58,25,32,1,0.439,9.5,6승0무4패,1승,14-1-14,11-0-18
2024.06.04,9,롯데,57,23,32,2,0.418,10.5,5승0무5패,2승,16-1-14,7-1-18
2024.06.04,10,키움,57,23,34,0,0.404,11.5,4승0무6패,1승,11-0-19,12-0-15
2024.06.05,1,KIA,60,35,24,1,0.593,0,6승0무4패,3패,16-1-14,19-0-10
2024.06.05,2,LG,62,35,25,2,0.583,0.5,8승0무2패,1승,17-1-11,18-1-14
2024.06.05,3,삼성,60,33,26,1,0.559,2,5승0무5패,1패,14-0-16,19-1-10
2024.06.05,4,두산,63,34,27,2,0.557,2,4승0무6패,2승,19-1-13,15-1-14
2024.06.05,5,SSG,60,30,29,1,0.508,5,5승0무5패,1승,14-1-16,16-0-13
2024.06.05,6,NC,60,28,31,1,0.475,7,1승0무9패,3패,14-0-15,14-1-16
2024.06.05,7,한화,59,26,32,1,0.448,8.5,7승0무3패,2승,14-1-14,12-0-18
2024.06.05,8,KT,60,26,33,1,0.441,9,5승0무5패,2패,14-0-13,12-1-20
2024.06.05,9,롯데,58,24,32,2,0.429,9.5,6승0무4패,3승,16-1-14,8-1-18
2024.06.05,10,키움,58,23,35,0,0.397,11.5,3승0무7패,1패,11-0-19,12-0-16
2024.06.06,1,KIA,61,36,24,1,0.600,0,6승0무4패,1승,17-1-14,19-0-10
2024.06.06,2,LG,63,36,25,2,0.590,0.5,8승0무2패,2승,18-1-11,18-1-14
2024.06.06,3,두산,64,35,27,2,0.565,2,5승0무5패,3승,19-1-13,16-1-14
2024.06.06,4,삼성,61,33,27,1,0.550,3,5승0무5패,2패,14-0-16,19-1-11
2024.06.06,5,SSG,61,31,29,1,0.517,5,6승0무4패,2승,15-1-16,16-0-13
2024.06.06,6,NC,61,28,32,1,0.467,8,1승0무9패,4패,14-0-16,14-1-16
2024.06.06,7,한화,60,27,32,1,0.458,8.5,7승0무3패,3승,14-1-14,13-0-18
2024.06.06,8,KT,61,26,34,1,0.433,10,4승0무6패,3패,14-0-14,12-1-20
2024.06.06,9,롯데,59,24,33,2,0.421,10.5,5승0무5패,1패,16-1-14,8-1-19
2024.06.06,10,키움,59,23,36,0,0.390,12.5,3승0무7패,2패,11-0-19,12-0-17
2024.06.07,1,LG,64,37,25,2,0.597,0,8승0무2패,3승,18-1-11,19-1-14
2024.06.07,2,KIA,62,36,25,1,0.590,0.5,5승0무5패,1패,17-1-14,19-0-11
2024.06.07,3,두산,65,36,27,2,0.571,1.5,6승0무4패,4승,20-1-13,16-1-14
2024.06.07,4,삼성,62,33,28,1,0.541,3.5,5승0무5패,3패,14-0-16,19-1-12
2024.06.07,5,SSG,62,31,30,1,0.508,5.5,6승0무4패,1패,15-1-16,16-0-14
2024.06.07,6,NC,62,29,32,1,0.475,7.5,2승0무8패,1승,14-0-16,15-1-16
2024.06.07,7,한화,61,27,33,1,0.450,9,6승0무4패,1패,14-1-15,13-0-18
2024.06.07,8,롯데,60,25,33,2,0.431,10,5승0무5패,1승,17-1-14,8-1-19
2024.06.07,9,KT,62,26,35,1,0.426,10.5,3승0무7패,4패,14-0-15,12-1-20
2024.06.07,10,키움,60,24,36,0,0.400,12,4승0무6패,1승,12-0-19,12-0-17
2024.06.08,1,LG,65,38,25,2,0.603,0,8승0무2패,4승,18-1-11,20-1-14
2024.06.08,2,KIA,63,36,26,1,0.581,1.5,4승0무6패,2패,17-1-14,19-0-12
2024.06.08,3,두산,66,37,27,2,0.578,1.5,7승0무3패,5승,21-1-13,16-1-14
2024.06.08,4,삼성,63,33,29,1,0.532,4.5,5승0무5패,4패,14-0-16,19-1-13
2024.06.08,5,SSG,62,31,30,1,0.508,6,6승0무4패,1패,15-1-16,16-0-14
2024.06.08,6,NC,63,30,32,1,0.484,7.5,3승0무7패,2승,14-0-16,16-1-16
2024.06.08,7,한화,62,27,34,1,0.443,10,5승0무5패,2패,14-1-16,13-0-18
2024.06.08,8,롯데,60,25,33,2,0.431,10.5,5승0무5패,1승,17-1-14,8-1-19
2024.06.08,9,KT,63,26,36,1,0.419,11.5,2승0무8패,5패,14-0-16,12-1-20
2024.06.08,10,키움,61,25,36,0,0.410,12,4승0무6패,2승,13-0-19,12-0-17
2024.06.09,1,LG,66,38,26,2,0.594,0,7승0무3패,1패,18-1-11,20-1-15
2024.06.09,2,KIA,64,37,26,1,0.587,0.5,4승0무6패,1승,17-1-14,20-0-12
2024.06.09,3,두산,67,37,28,2,0.569,1.5,6승0무4패,1패,21-1-14,16-1-14
2024.06.09,4,삼성,64,34,29,1,0.540,3.5,6승0무4패,1승,14-0-16,20-1-13
2024.06.09,5,SSG,64,32,31,1,0.508,5.5,7승0무3패,1패,15-1-16,17-0-15
2024.06.09,6,NC,64,30,32,2,0.484,7,3승1무6패,2승,14-0-16,16-2-16
2024.06.09,7,한화,63,27,34,2,0.443,9.5,4승1무5패,2패,14-2-16,13-0-18
2024.06.09,8,롯데,62,26,34,2,0.433,10,6승0무4패,1승,18-1-15,8-1-19
2024.06.09,9,KT,64,27,36,1,0.429,10.5,3승0무7패,1승,15-0-16,12-1-20
2024.06.09,10,키움,62,25,37,0,0.403,12,3승0무7패,1패,13-0-20,12-0-17
2024.06.11,1,LG,67,38,27,2,0.585,0,7승0무3패,2패,18-1-11,20-1-16
2024.06.11,2,KIA,65,37,27,1,0.578,0.5,3승0무7패,1패,17-1-14,20-0-13
2024.06.11,3,두산,68,37,29,2,0.561,1.5,5승0무5패,2패,21-1-15,16-1-14
2024.06.11,4,삼성,65,35,29,1,0.547,2.5,6승0무4패,2승,15-0-16,20-1-13
2024.06.11,5,SSG,65,33,31,1,0.516,4.5,7승0무3패,1승,16-1-16,17-0-15
2024.06.11,6,NC,65,31,32,2,0.492,6,4승1무5패,3승,15-0-16,16-2-16
2024.06.11,7,한화,64,28,34,2,0.452,8.5,4승1무5패,1승,14-2-16,14-0-18
2024.06.11,8,롯데,63,26,35,2,0.426,10,6승0무4패,1패,18-1-16,8-1-19
2024.06.11,9,KT,65,27,37,1,0.422,10.5,3승0무7패,1패,15-0-16,12-1-21
2024.06.11,10,키움,63,26,37,0,0.413,11,4승0무6패,1승,13-0-20,13-0-17
2024.06.12,1,KIA,66,38,27,1,0.585,0,4승0무6패,1승,17-1-14,21-0-13
